,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
31,Thu Sep 22 15:37:13 +0000 2022,1572973297284907010,The Buccaneers Talkzone🎙️,"🎙️| Ndlondlo on his deadline day move to the Buccaneers:

""I am happy to be here.This is a dream come true for me""… https://t.co/L7D1Lt4J7C","News, updates, photos and much more about the Buccaneers. We are here because we love Orlando Pirates Football Club☠️ 🏴‍☠️.","Johannesburg, South Africa",628,482,236,http://pbs.twimg.com/profile_images/1563632089349492736/bwSP5OdF_normal.jpg
32,Thu Sep 22 15:34:02 +0000 2022,1572972498077061120,PSL News 🇿🇦 ⚽ ZA,"BREAKING: Pirates confirm big signing on deadline day

https://t.co/gZnRk4ZWYV

#thesouthafrican #pslnews #southafrica #football #soccer","The latest news, highlights and reviews from the South African Premier Soccer League and more...  
#psl #pslnews #pslnewsza #pslhighlights #safanews 🇿🇦 ⚽",South Africa,11432,8127,76384,http://pbs.twimg.com/profile_images/582574865003122689/p-z0PnaD_normal.png
33,Thu Sep 22 14:17:22 +0000 2022,1572953203116806144,TEAMtalk,📰 | Leeds director of football Victor Orta has spilled the beans on his club’s failure to convince PSV to sell Cody… https://t.co/qMSyRaKz64,"Football transfer gossip and rumours, breaking news, stats, exclusive features and more...👇","Leeds, UK",87841,7763,185105,http://pbs.twimg.com/profile_images/1389358742559461376/7m1kyaTV_normal.jpg
34,Thu Sep 22 11:57:46 +0000 2022,1572918071131795456,Tondie,"@blackpresidante @OfficialPSL Whatever way. Tell him to improve his content, this account must play a huge role in… https://t.co/cGOZAN1w1J",,,59,114,703,http://pbs.twimg.com/profile_images/1523248153062948864/fbSVNtJ9_normal.jpg
35,Thu Sep 22 11:30:20 +0000 2022,1572911166904569858,Terriers Addict,Josh Koroma's 'nervous' deadline day and Portsmouth decision amid Championship interest | Examiner https://t.co/ztEzEiWBux,All the latest #HTAFC news from around the web with https://t.co/jaQTKsbZhJ #HuddersfieldTown #Terriers,"Huddersfield, England",142,129,13755,http://pbs.twimg.com/profile_images/869823489020239872/cWVT7ukO_normal.jpg
36,Thu Sep 22 11:15:35 +0000 2022,1572907455926996996,Sports Informer,Switzerland star says Liverpool almost signed him on deadline day https://t.co/wLy9ZPxgiT,Transfer news & gossip from the Premier League & beyond. Updates every 40 minutes.  Sports StartUp,"Reading, UK",171,97,208490,http://pbs.twimg.com/profile_images/1307557569418997763/2daCFXvp_normal.jpg
37,Thu Sep 22 11:08:24 +0000 2022,1572905649188618246,PSL News 🇿🇦 ⚽ ZA,"Orlando Pirates: What to expect on PSL transfer deadline day

https://t.co/DPZUDLw99t

#thesouthafrican #pslnews… https://t.co/iY74tM6D06","The latest news, highlights and reviews from the South African Premier Soccer League and more...  
#psl #pslnews #pslnewsza #pslhighlights #safanews 🇿🇦 ⚽",South Africa,11432,8127,76384,http://pbs.twimg.com/profile_images/582574865003122689/p-z0PnaD_normal.png
38,Thu Sep 22 10:59:33 +0000 2022,1572903422172532736,Huddersfield Town - Yorkshire Live,"'The player had options in the Championship' | #HTAFC 
https://t.co/sjptzEbZ6L","Huddersfield Town news from YorkshireLive. #htafc #utt
We're on Facebook: https://t.co/J6g8BbUxGx
Get our newsletter from https://t.co/tN2OJ3GM3F",Huddersfield,14037,612,54330,http://pbs.twimg.com/profile_images/1122809590435983360/YUdAtKaQ_normal.png
39,Thu Sep 22 10:22:23 +0000 2022,1572894068148928512,PSL News 🇿🇦 ⚽ ZA,"Deadline transfers: Orlando Pirates to announce keeper?

https://t.co/gDXbsu9Cj9

#thesouthafrican #pslnews #southafrica #football #soccer","The latest news, highlights and reviews from the South African Premier Soccer League and more...  
#psl #pslnews #pslnewsza #pslhighlights #safanews 🇿🇦 ⚽",South Africa,11432,8127,76384,http://pbs.twimg.com/profile_images/582574865003122689/p-z0PnaD_normal.png
40,Thu Sep 22 09:20:00 +0000 2022,1572878367887568896,Manchester City News,"City's £15m deadline day signing could have inadvertently solved a problem that was bugging them all summer #mcfc
https://t.co/zWNi02vEoo","Manchester City news from the Manchester Evening News, we're on Facebook at https://t.co/RKPCu4ud6G

Subscribe to our FREE newsletter for daily Man City news 👇","Manchester, UK",313836,356,171204,http://pbs.twimg.com/profile_images/1045658608090927104/jYyX-ySz_normal.jpg
41,Thu Sep 22 09:16:10 +0000 2022,1572877403898408965,PSL News 🇿🇦 ⚽ ZA,"LIVE: PSL deadline day; all the news and moves

https://t.co/EkUDY2nOh5

#thesouthafrican #pslnews #southafrica #football #soccer","The latest news, highlights and reviews from the South African Premier Soccer League and more...  
#psl #pslnews #pslnewsza #pslhighlights #safanews 🇿🇦 ⚽",South Africa,11432,8127,76384,http://pbs.twimg.com/profile_images/582574865003122689/p-z0PnaD_normal.png
42,Thu Sep 22 08:30:13 +0000 2022,1572865839594115073,PSL News 🇿🇦 ⚽ ZA,"Kaizer Chiefs: What to expect on PSL transfer deadline day

https://t.co/tDJ9DyvQpu

#thesouthafrican #pslnews… https://t.co/Qhd5mbIi2g","The latest news, highlights and reviews from the South African Premier Soccer League and more...  
#psl #pslnews #pslnewsza #pslhighlights #safanews 🇿🇦 ⚽",South Africa,11432,8127,76384,http://pbs.twimg.com/profile_images/582574865003122689/p-z0PnaD_normal.png
43,Thu Sep 22 08:11:06 +0000 2022,1572861029021003777,PSL News 🇿🇦 ⚽ ZA,"Five PSL transfers that could go through on deadline day

https://t.co/RomaG05yHJ

#thesouthafrican #pslnews #southafrica #football #soccer","The latest news, highlights and reviews from the South African Premier Soccer League and more...  
#psl #pslnews #pslnewsza #pslhighlights #safanews 🇿🇦 ⚽",South Africa,11432,8127,76384,http://pbs.twimg.com/profile_images/582574865003122689/p-z0PnaD_normal.png
44,Thu Sep 22 07:49:19 +0000 2022,1572855548227330048,PSL News 🇿🇦 ⚽ ZA,"Mamelodi Sundowns: What to expect on transfer deadline day

https://t.co/kI747SC44m

#thesouthafrican #pslnews… https://t.co/OUD6dI26qM","The latest news, highlights and reviews from the South African Premier Soccer League and more...  
#psl #pslnews #pslnewsza #pslhighlights #safanews 🇿🇦 ⚽",South Africa,11432,8127,76384,http://pbs.twimg.com/profile_images/582574865003122689/p-z0PnaD_normal.png
45,Thu Sep 22 06:12:18 +0000 2022,1572831133611732992,PSL News 🇿🇦 ⚽ ZA,"DEADLINE DAY: Could Pirates pull off this key transfer?

https://t.co/AA3lfuQ0Oi

#thesouthafrican #pslnews #southafrica #football #soccer","The latest news, highlights and reviews from the South African Premier Soccer League and more...  
#psl #pslnews #pslnewsza #pslhighlights #safanews 🇿🇦 ⚽",South Africa,11432,8127,76384,http://pbs.twimg.com/profile_images/582574865003122689/p-z0PnaD_normal.png
46,Thu Sep 22 05:33:34 +0000 2022,1572821383545257984,MSN South Africa,DEADLINE DAY: Chiefs comment on Erasmus links https://t.co/7jsHTqqJ8p,"Get quick access to your email accounts, social networks and Microsoft apps from your MSN homepage.","Cape Town, South Africa",11943,431,241359,http://pbs.twimg.com/profile_images/517462133064228864/b0K25Kws_normal.png
47,Thu Sep 22 05:00:49 +0000 2022,1572813141918056451,PSL News 🇿🇦 ⚽ ZA,"DEADLINE DAY: Chiefs comment on Erasmus links

https://t.co/5zdjsrRf2B

#thesouthafrican #pslnews #southafrica #football #soccer","The latest news, highlights and reviews from the South African Premier Soccer League and more...  
#psl #pslnews #pslnewsza #pslhighlights #safanews 🇿🇦 ⚽",South Africa,11432,8127,76384,http://pbs.twimg.com/profile_images/582574865003122689/p-z0PnaD_normal.png
48,Wed Sep 21 16:15:00 +0000 2022,1572620419567271936,BHAFC Live,"Steven Alzate was the subject of deadline day interest from West Brom, before he moved to Standard Liege 🧐

#BHAFC… https://t.co/tzi6h68Scs","All the latest Brighton & Hove Albion FC news, views, pictures and videos from Sussex Live.",,776,181,9371,http://pbs.twimg.com/profile_images/1268203997699149826/8NeEsVs6_normal.jpg
49,Wed Sep 21 08:45:45 +0000 2022,1572507362098909184,Alex James,"Jordan Beyer was composed on debut. 

Does he partner THB long-term? 

Harsh on Taylor but do you sign a player (al… https://t.co/Il7NhNtwih",Burnley FC writer at Lancs Live covering the Clarets home and away. Views are my own.,Manchester,5879,1400,24516,http://pbs.twimg.com/profile_images/1123296193042370561/S2M6_EVP_normal.png
50,Wed Sep 21 05:52:06 +0000 2022,1572463661104656386,MailOnline Sport,Liverpool's deadline day signing Arthur plays for Reds Under 21 side before being replaced by former star Jay Spear… https://t.co/FzKs3n4jIo,"All the top stories, breaking news and opinion from the world of sport.   Facebook: https://t.co/whD8laDQmn Instagram: https://t.co/NomZBhs9Dq",,518238,863,357949,http://pbs.twimg.com/profile_images/1567929856184262661/XbdwCC6a_normal.jpg
51,Wed Sep 21 05:40:10 +0000 2022,1572460657357864961,𝔸𝕝-𝕙𝕒𝕛𝕚 𝕀𝕤𝕞𝕒𝕚𝕝,Liverpool's deadline day signing Arthur Melo continues road to full fitness for Reds Under 21 side lasting an hour.… https://t.co/Oib07bRqT3,"Red-Devil fan & a football freak pundit,#MUFC.Givin u d BEST sports Updates on Fotball & F1,News,Gossip. Racist dnt bother 2 follow m. Unfollow xpect d same bck","Leicester, United Kingdom",1592,1836,245442,http://pbs.twimg.com/profile_images/1322104591442468864/IlkmiYHh_normal.jpg
52,Wed Sep 21 04:44:34 +0000 2022,1572446667403841536,PSL News 🇿🇦 ⚽ ZA,"Pre deadline reports: Orlando Pirates defender moving on loan?

https://t.co/Z20L6ptKJb

#thesouthafrican #pslnews… https://t.co/CNFan11ISe","The latest news, highlights and reviews from the South African Premier Soccer League and more...  
#psl #pslnews #pslnewsza #pslhighlights #safanews 🇿🇦 ⚽",South Africa,11432,8127,76384,http://pbs.twimg.com/profile_images/582574865003122689/p-z0PnaD_normal.png
53,Tue Sep 20 23:43:23 +0000 2022,1572370870454329344,Morgan Wick,"Show moves to Tuesday, not even Monday. Guessing they're trying to avoid any late-season football competition (the… https://t.co/kYnZ9U198s",THE GAME TO SHOW THE GAMES available for Kindle: https://t.co/z71ottjuiW I write about sports media and other important things.,Seattlite in exile in LA,313,41,108320,http://pbs.twimg.com/profile_images/679957789834268672/9tchNOHf_normal.jpg
54,Tue Sep 20 22:14:37 +0000 2022,1572348530215489536,Lee Carey,Denis Zakaria opens up on deadline day move to Chelsea / https://t.co/Id9fWDxb7d #PremierLeague #FPL #EPL… https://t.co/dKKulJJ4AA,"Football ⚽, Dad, Petrol Head. Loving Life 
#Football #pitchfooty #premierleague #EPL #FPL #MatchDay",United Kingdom,265,73,4615,http://pbs.twimg.com/profile_images/1558063752989270016/6ybpw6hV_normal.jpg
55,Tue Sep 20 22:06:03 +0000 2022,1572346374569484293,yamini Bangde,"Denis Zakaria makes stunning revelation over Chelsea transfer

Switzerland international Denis Zakaria has made a s… https://t.co/zON5z4oo4s",,,109,130,11109,http://pbs.twimg.com/profile_images/1132065263719817216/4SancC7__normal.jpg
56,Tue Sep 20 21:10:12 +0000 2022,1572332321055080448,Bruce Wayne,@KarlaCoralMD @rrosshhh305 @StoriesImg @Inside_TheMatch Most of us unfortunately don't have a football team worth o… https://t.co/eOFYsPAaz8,,,0,3,8,http://pbs.twimg.com/profile_images/1561990552719089667/nqfgRI7t_normal.png
57,Tue Sep 20 19:27:08 +0000 2022,1572306381956591617,PPFL Team,"Denis Zakaria makes stunning revelation over Chelsea transfer https://t.co/qUD3xRZOd4

Switzerland international De… https://t.co/aJS2u9bt7m","PPFL Online -
Home of Football competitions including Goals Galore, Fantasy Football & Predictions","Berkshire, England",214,1038,14831,http://pbs.twimg.com/profile_images/618718111047376896/CiDyecSd_normal.png
58,Tue Sep 20 15:00:02 +0000 2022,1572239163797245952,Saints Live,"#SaintsFC fan favourite Oriol Romeu explains decision behind deadline day transfer to Girona

https://t.co/3dpfdXeyCg",All the latest Southampton FC news... ️⚽️,"St. Mary's, Southampton.",3879,243,17464,http://pbs.twimg.com/profile_images/1268200530150645762/VemIMjaA_normal.jpg
59,Tue Sep 20 14:49:40 +0000 2022,1572236554877259781,Sports Informer,"Chelsea ‘arrived day before deadline’ with €40m offer – Rejected, and club director now sacked https://t.co/6BZR8FD0yF",Transfer news & gossip from the Premier League & beyond. Updates every 40 minutes.  Sports StartUp,"Reading, UK",171,97,208490,http://pbs.twimg.com/profile_images/1307557569418997763/2daCFXvp_normal.jpg
60,Tue Sep 20 13:18:30 +0000 2022,1572213613187964934,scotnews_edits,Cameron Carter-Vickers: Celtic face '23-day deadline' to sign in-demand Tottenham Hotspur star | The Scotsman… https://t.co/RIYKZJP41i,"Tracking the edits of Scottish news online. On time,  not 41 hours early and whining",,465,76,195481,http://pbs.twimg.com/profile_images/1012299222425784320/IbXexdgf_normal.jpg
61,Tue Sep 20 11:26:13 +0000 2022,1572185354748272643,Blackburn Rovers Live,"A question on the mystery deadline day target.

#Rovers 

https://t.co/muXuxWjpwh",Blackburn Rovers news and live match updates from @_ElliottJackson and the @LiveLancs team. Find us on https://t.co/SJGbfJlCdK,,2242,28,7750,http://pbs.twimg.com/profile_images/1270681708401176576/NSnTbBVB_normal.jpg
62,Tue Sep 20 11:13:58 +0000 2022,1572182273209802754,The Compound,Chargers vs Chiefs game saw “the biggest three hours for U.S. Prime sign ups ever in the history of Amazon – includ… https://t.co/FhWCzJGPtg,"Investing - Technology - Business - Markets - Economics, as selected by the best curators in the business
https://t.co/yzwRchxJna","Manhattan, NY",25356,0,8855,http://pbs.twimg.com/profile_images/1417213386513948683/jCAYd-aA_normal.jpg
63,Tue Sep 20 06:34:07 +0000 2022,1572111847301455872,Mr Steve Shelby,https://t.co/9Jq6lMkep0 Man Utd received transfer response from Cody Gakpo but had to prioritise another star… https://t.co/Sf8Bu9ONSz,"Designer, Lover of #TV #Football #Boxing #Oasis #Ofah #PeakyBlinders, share a lot of Global #News & stuff on the #RoyalFamily .. @DesignonPrint @BoxingInclusive","England, United Kingdom",1847,4778,224823,http://pbs.twimg.com/profile_images/1573341610624122882/lP2pGD5L_normal.jpg
64,Tue Sep 20 05:05:47 +0000 2022,1572089618358730754,Francis,Arthur Melo taking chance to prove he's exactly what Jurgen Klopp needs at Liverpool: Liverpool's transfer deadline… https://t.co/fWpLF0lVyv,"Where there is hatred, let me sow love. Start by doing what's necessary; then do what's possible; and suddenly you are doing the impossible.",Ohio,31,300,3581,http://pbs.twimg.com/profile_images/1568988779163123713/u9uvqFXF_normal.jpg
65,Tue Sep 20 02:47:23 +0000 2022,1572054786157219842,Meta Sports,"Man Utd received Gakpo transfer response but prioritised another star https://t.co/g9RKAdaTcu 

#PremierLeague… https://t.co/cWC8ENnXEm","Meta Sports create the world's first meta-universe sports industry ecology
Gitbook https://t.co/WdpxRnOh6A",,6467,11,175,http://pbs.twimg.com/profile_images/1562286783978545152/tLXJbXDQ_normal.jpg
66,Tue Sep 20 02:11:40 +0000 2022,1572045800976576512,Tom & Jim,"“This is a massive achievement. During our TNF broadcast, we also saw the biggest three hours for U.S. Prime sign u… https://t.co/RaLn8oGrxn",Famiglia. Turbo & Bible Bro Code.🐸🐢🦖🐒🦧🦍🐝🐣🦅🇺🇸. WinterZ coming. Tuf’n up N’ embrace the Suk. This 2 shall pASS. BeanZ & Tuna: The Keto Diet 4 WARriorZ.,,315,4227,3075,http://pbs.twimg.com/profile_images/1520549695260545024/bom71xNQ_normal.jpg
67,Tue Sep 20 00:23:03 +0000 2022,1572018466475118592,442betting,Man Utd received transfer response from Cody Gakpo but had to prioritise another star https://t.co/X17PRjaTWb https://t.co/ARdLn52f2z,"Football news, tips & more! click the link below to see how you could 'invest' in betting! ⚽️ 18+",United Kingdom,501,916,8091,http://pbs.twimg.com/profile_images/911049366735147010/MFNPHw5r_normal.jpg
68,Mon Sep 19 21:50:04 +0000 2022,1571979964802650112,Mr Steve Shelby,https://t.co/9Jq6lMkep0 Man Utd received transfer response from Cody Gakpo but had to prioritise another star… https://t.co/lCvmeBFX7z,"Designer, Lover of #TV #Football #Boxing #Oasis #Ofah #PeakyBlinders, share a lot of Global #News & stuff on the #RoyalFamily .. @DesignonPrint @BoxingInclusive","England, United Kingdom",1847,4778,224823,http://pbs.twimg.com/profile_images/1573341610624122882/lP2pGD5L_normal.jpg
69,Mon Sep 19 20:46:44 +0000 2022,1571964026787069953,Express Sport,"Man Utd received transfer response from Cody Gakpo but had to prioritise another star #MUFC 

https://t.co/RCj8iqETwa",The latest sports news from the @Daily_Express. Like us on Facebook: http://t.co/E0YGnLJN5m,London,59685,458,206756,http://pbs.twimg.com/profile_images/1348626537592057856/N11SbW4K_normal.jpg
70,Mon Sep 19 01:27:54 +0000 2022,1571672395962011649,TShirt Design,Transfer news and gossip as the Premier League moves on from Deadline Day - but the football rumour mill never stop… https://t.co/Y0uZhBVpdk,,United States,41,690,1929,http://pbs.twimg.com/profile_images/1570348206269276162/yx9hWu2m_normal.jpg
71,Mon Sep 19 00:00:50 +0000 2022,1571650484838047744,Brian,"Waiting on Sean and @RealKevinNash cover this

https://t.co/c81JpdNvQT",,,196,1066,18217,http://pbs.twimg.com/profile_images/1188842418365444096/hIT_VKBp_normal.jpg
72,Sun Sep 18 12:18:56 +0000 2022,1571473847437623297,Aaron Kwakye,@Footbollistic I wasn’t feeling football after deadline day 😭😭😭😭,"Filmmaker, Content Creator, A guy who loves travel",,20,283,403,http://pbs.twimg.com/profile_images/1503525314667945986/7-ZzugyB_normal.jpg
73,Sun Sep 18 04:30:11 +0000 2022,1571355883098996737,Chelsea Addict,Harvey Vale learns swift Hull lesson but Chelsea transfer deadline day decision vindicated #ChelseaFC |… https://t.co/UwJPu5yKEq,Bringing you all the latest news from #ChelseaFC with https://t.co/jaQTKsbZhJ. #CFC,"London, England",3589,4961,75159,http://pbs.twimg.com/profile_images/859483477581983746/_hVBIxo7_normal.jpg
74,Sat Sep 17 14:17:34 +0000 2022,1571141316196679682,#KTBFFH,Harvey Vale learns swift Hull lesson but Chelsea transfer deadline day decision vindicated: https://t.co/jCQY64Du6o,Available on Android (https://t.co/DFNVJmJVmv) and iOS (https://t.co/M3b3Y84pqU),Stamford Bridge,796,279,99849,http://pbs.twimg.com/profile_images/1154007934608773121/7IKYqLiZ_normal.png
75,Sat Sep 17 13:53:25 +0000 2022,1571135237048143873,Lynn Hamer,Chelsea loanee learns swift lesson on debut but deadline day decision vindicated https://t.co/ahiclfKp5l via @NewsNowUK,"I was a Blues fan before plastic was invented. In case you're mistaken,I am male and married to @hoolewis,feel free to follow her too. https://t.co/vXvNxxZeK3","South Wales,UK",26720,9066,576175,http://pbs.twimg.com/profile_images/1529698739/IMG00128-20110501-1335_normal.jpg
76,Sat Sep 17 10:25:37 +0000 2022,1571082942834937856,Patrick McPartlin,"Lee Johnson is back in the dugout after recovering from his operation. Here he discusses his health, transfer deadl… https://t.co/xvCLe9Iyo7",Write about Hibs for the Evening News. Asian-Irish fusion 🇲🇾🇮🇪,EDI,6405,1977,23991,http://pbs.twimg.com/profile_images/1541528620585328641/VSKXH7zA_normal.jpg
77,Sat Sep 17 07:08:42 +0000 2022,1571033385501351937,Helen Bancroft-Morris,Good Morning. Are you a women playing or working in the Football ⚽️ industry? Yes? It's your lucky day! The HEINEKE… https://t.co/XT8gFc8pma,HBMtelemarketing,"England, United Kingdom",140,294,431,http://pbs.twimg.com/profile_images/1286260473374154752/qz7nx7I2_normal.jpg
78,Fri Sep 16 21:26:55 +0000 2022,1570886976571854849,Mike Raps,"@PremLeaguePanel Chelsea and Liverpool not picking up Kamara on a free is a crime against football, especially afte… https://t.co/VCoylQ1rUl",,,196,2850,10325,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
79,Fri Sep 16 18:30:01 +0000 2022,1570842459973726208,Balls.ie,"Obafemi has not been playing after looking to leave the club on deadline day.
https://t.co/11kEQn8KSE",Subscribe to the https://t.co/sSpiYX96qi YouTube channel for all our latest shows https://t.co/nX5szehQU1,Ireland,113657,8001,253594,http://pbs.twimg.com/profile_images/1531988436218957825/CfHn7mSp_normal.png
80,Fri Sep 16 15:49:15 +0000 2022,1570801999377240065,Leeds Scum,@ben41778518 @LUFC Targeted to get in for free in Jan (as he isn't ready for PL football) Instead due to not gettin… https://t.co/Uis011TDkK,#LUFC & #MMA,,239,749,3627,http://pbs.twimg.com/profile_images/1291348743141326849/YPANdBQ6_normal.jpg
81,Fri Sep 16 08:02:20 +0000 2022,1570684498068787200,Sports Informer,“Moments of great stress” – Fulham man reveals didn’t know ‘which flight to take’ on deadline day https://t.co/kmaBbPWP2t,Transfer news & gossip from the Premier League & beyond. Updates every 40 minutes.  Sports StartUp,"Reading, UK",171,97,208490,http://pbs.twimg.com/profile_images/1307557569418997763/2daCFXvp_normal.jpg
